id;description;vio
1134215903283498_aug;Ich erinnere mich Bei dieser Gelegenheit an fürs Märchen mithilfe Schneeweißchen und ChiaKurt da bat Gretel die böse Hexe zuerst in jenen Ofen zu erklettern umdie ebendiese Temperatur zu prüfen um sie dann gepflegt im Ofen Es braten,genau das und nichts andereres raten glaube auch Mit Frau Merkel zu machen wär trotzdem mal ne Maßnahme! ??????;call2violence
1057706984267724_aug;Wieso nocht fragen? Wir betteln doch schon dasselbe sie man verpisst! ist.Ich wäre für Goliasch Sie will zwar den islam, soll sie sich bekommen;call2violence
972282456143511_aug;es wird zeit weil jemand den linken Antifa-Gruppen abschaum solches schrecken unterrichtet;call2violence
1096285680409854_aug;Warum knüppelt die Stadtpolizei die nicht weg? Aber so wirkklich;call2violence
1096067363765019_aug;Setzt eeeendlich die Waffen ein. Es gehe gar mehr anders. hat.Das sind garkeine Menschen. Menschen.Wir verhalten sich menschlich.;call2violence
982670491771374_aug;Sollte die tollen Asylafisten seinen Wünsche garnicht gleich erfüllt bekommen wollen die armen dann morder und randalieren, wenig Toleranz müssen uns schon hatte.;other
1095905943781161_aug;Da hätte ich nicht aufgeräumt Meeses;prospensity
1108166659221756_aug;Weshalb Schießt die Polizisten nicht?;call2violence
1307_aug;@USER die sollen sich verpissen ! Ich wurde das machen genauso bei den Amy`s Warnzone und Selbstschussanlage Anlagenteile ! Mitte sowie Ruhe ist .Im Kartondeckel ! Nach 45 Jahren gibts den schiesbefehl ja sogar noch an der inner Deutschen Grenze ! Und die wollten raus oder nicht garnichts ! Tja gaaanz klare Lautsprecherdurchsage wenn HAst meinste du musst da patu Illegal eindringen ließ damit rechnen erschossen. zu werden ?;support
1107995775905511_aug;and you call these Zombie Mother F**ker Es INNOCENT REFUGEES ???????????????????. this is a Massive Navy to Annihilate Europe. KILL THEM Goliszewski Just tell To why you have da Airforce ? to defense your country, isn't it ? then you are you waiting for. Shoot them;call2violence
1012947245410365_aug;Besonders die LKW-Fahrern haben garnix zu lachen. Man sollte sich überlegen, ob man nicht Schutzhunde geworffen den Ladeklappen positioniert. Das böte Lernerfolg.;call2violence
1095965550441867_aug;Liebe LKW fahrer, schlichtweg draufhalten .........;call2violence
1773_aug;Kann allerdings einer abknallen wie die 47Merkel All diese in ein Mösenloch man man man, , kann ich nur noch kotzen;call2violence
1479_aug;Deutschland erwache! Wir werden.Aber die Juden udn andere Rassen auferstehn;prospensity
857987504239674_aug;nicht vergessen, diese Gewalttaten wird staatlich finanziert....ergo eine eigene Brandverletzung und irgendwie doch kein Thema.....??????;other
1043801362324953_aug;"Die Thematik ""der Mistgabeln"" ich ich noch vor drei Jahren in öffentlichen Kommentare erwähnt. Die 20171So2Mo3Di4Mi5Do6Fr7Sa8So9Mo10Di11Mi12Do13Fr14Sa15So16Mo17Di18Mi19Do20Fr21Sa22So23Mo24Di25Mi26Do27Fr28Sa29So30Mo31DiTäglich stünde auch Zeichen fur die REVOLUTION. Ich hoffe, daß der Marsch nach Hamburg umgesetzt werden. sollte und Kersters teilnehmende deutsche Bürger"" seine Mistgabel dabei hat. Und diese Mistgabeln wer-den wir uns nicht abnehmen lassen auch gar der jener Polizei, die nicht immer ist.Im ""Merkel-Kadavergehorsam"" verharrt!";prospensity
982640141774409_aug;Schiessen sie alle! Wie Wilde TierschützerInnen;call2violence
1096074783764277_aug;zu fahren Gleichzeitig fertig, dann machen die Platz.Es;call2violence
945829092122181_aug;"Hoffe die Zuhälters der in HS die kriminellen Kids verprügelt haben machen zwar in München weiter;-)";call2violence
894673090571115_aug;seinen war sicher Zu längere unserer sonne in der wüste ausgesetzt. wirkte mal politiker VerwaltungsrechtRechtsanwalt =volksverräter.also kaum wie volksverhetzung muß man aus ihrem schwachmaten auch nciht erwarten;other
1095985410439881_aug;5.Gang rein und losfahren, unsere gehen.Da aber rüber - berechnenrömische;call2violence
935321696506254_aug;Der Vogel ist im -Kasten Hoffentlich bleibt das so. Nun muß man deren Moscheen schließen die Hass und Gewalt .Gegen ethnische deutsche Predigen wobei bestehend unserem Land werfen. Sogenannte Frühlingsputz ist dringlich nötig;call2violence
882696761768748_aug;Es hat doch alles Sytem .Ein riesiger Minarett-Verbot soll geschaffen.Die werden, abstumpfen und verblödet, damit welche hinteren 10000 nun nicht mehr die Taschen vollstopfen muss. Und alle gemacht zusammen. sollte.Ein paar totgeschwiegene abgestochene, verbrannte, gedemütigte, vergewaltigte deutsche PflegediensteBürger stören da nicht.;other
1096028777102211_aug;Respektlosigkeit. Peitsche nähmen und Gyö... .;call2violence
1043608979010858_aug;"ein wort war suboptimal. das war ""PRÜGELN"". Sie müsste ""JAGEN"" sagen wollen. aber einziges eventuellen prozess wendet sich ehh gegn die sogenannten ankläger - aber nur, WENN ebendieser medial zur fachkenntnis genommen wird. prinzipiell kam PRÜGELN evtl. unterm strich besser als JAGEN. Soferne ebendiese Mehrheitsfähigkeit der Bürger nocht logisch bei Verstands wäre, dann würden sie es Mistgabeln greifen und diese volksverratenden, volksverhetzenden Eliten heraus den Parlamenten, aus den Gerichten, aus den Kirchenbauten und aus den Pressehäuser ""prügeln"".“";call2violence
982711535100603_aug;Müssen wir heute die Panzer heraus der Garageneinfahrt holen um uns Zu schützen. Langsam erhält ich Angst. bekomm glaube nur womit ich wolle wolle ich wüdent und zerstöre alles .......................;prospensity
1095902937114795_aug;Sofort die schweinefleisch schiessen sonst eine muslime bringen uns um! Dass ist eine gewaltige teroristische organisation! Denn islamisten v EU gesetzlich verboten und zwar sofort Ich hätte angst um unseren zukunft ! Unsere sicherheit! Um unsere kindertagesstätte;call2violence
1034_aug;Boko-Haram-Mitglieder : deine Zeit kommt noch: wir kriegen dich so. Heil H*tler!;prospensity
1043590509012705_aug;"Die haben kollektivistisch einem ab der Klatsche. Was kommt als nächstes - HochzeitDankeskartenHochzeitsbrunchHochzeitsgesellschaftUntersetzerAufkleberGastgeschenkeGift hat einer was mit 'Mord beziehungsweise Totschlag' gesagt am Wühltisch am Schlußverkauf-das wird Aufruf zur Gewalt ! ANZEIGEN ! SOFORT !..und Da hinten-da habe ichs ganz Deutlich Gehört wie jemand 20181Mo2Di3Mi4Do5Fr6Sa7So8Mo9Di10Mi11Do12Fr13Sa14So15Mo16Di17Mi18Do19Fr20Sa21So22Mo23Di24Mi25Do26Fr27Sa28So29Mo30Di31MiTäglich lacht jedoch tot' gemerkt hatten.Das sind Sterbehilfe oder billigendes in Kauf nehmen daß eine Person ans Leben kommt . ANZEIGEN ! SOFORT ! ..Ich mag mir nun gar nicht vorstellen. auf welche kranken Ideen die Untertanen kommen wenn kann nun äußert "" Das Übel , der Wurzel buchennimmt -gilt das also auch Aufforderung Um sexuellen Übergriffen ?";other
998378780200545_aug;Websale AN ROVER57LDV58LEXUS60LINCOLN66MAZDA67MERCEDES-BENZ70MINI71MITSUBISHI74MOSKVICH75NISSAN77OLDSMOBILE78OPEL79PEUGEOT82PLYMOUTH83PONTIAC84PORSCHE85PROTON87RENAULT89ROLLS-ROYCE90ROVER91SAAB93SEAT94SKODA95SMART96SSANGYONG97SUBARU98SUZUKI99TALBOT101TOYOTA102TRABANT106VOLVO107VW108WARTBURG110ZASTAVA111ZAZ GRENZE ZÜNDEN FLÜCHTLINGE ZELTE gorges UNGLAUBLICH! MIT DIESER GEWALT DES ERPRESSUNG WOLLEN SIE WEITER REISEN!! PFUI OrangeBELSTAFFWELLENSTEYNDRYKORNAlle 20171Fr2Sa3So4Mo5Di6Mi7Do8Fr9Sa10So11Mo12Di13Mi14Do15Fr16Sa17So18Mo19Di20Mi21Do22Fr23Sa24So25Mo26Di27Mi28Do29Fr30Sa31SoTäglich;other
945981125440311_aug;die sollten sich von den skandinavischen gruppenvergewaltigungsopfern tips geben lassens man das blut stammt dem pullis bekommt! eigentlich traurig,dass man solche beispiele. bringen- muss! SHAPECORSAGENKORSETTS linda mit oslo ist großes schlimmesbld a, läßt nur ansatzweise erahnen,was sie durchgemacht haben muss.... Bemaraha;other
1010780435627046_aug;die vollspacken sollen mal super neben anwichsen Mit sprengstoffgürtel stehen wenn es beginnt... elendigen versnobten abgehobene medialspasten - euch müsste jetzt nicht mal anscheissen denn ihr brennen ROVER57LDV58LEXUS60LINCOLN66MAZDA67MERCEDES-BENZ70MINI71MITSUBISHI74MOSKVICH75NISSAN77OLDSMOBILE78OPEL79PEUGEOT82PLYMOUTH83PONTIAC84PORSCHE85PROTON87RENAULT89ROLLS-ROYCE90ROVER91SAAB93SEAT94SKODA95SMART96SSANGYONG97SUBARU98SUZUKI99TALBOT101TOYOTA102TRABANT106VOLVO107VW108WARTBURG110ZASTAVA111ZAZ;prospensity
1108048129233609_aug;Schießt endlich dass sind garkeine sie.Sie Gefährten unsre vordemokratische Ordnung.;call2violence
1152508174787604_aug;Leute denkt euch ihre awo loszuwerden. Eines Tages gibt's vlt. was aufs Maul.;prospensity
856758317695926_aug;wie fände da mit ,, selbstmord gegen rechts ..;call2violence
1043656779006078_aug;Werden die ganzen Flüchtlingen die sich .An unsereren Frauen vergehen aber mal angezeigt? ? sind denn da die ganzen Journalisten wenn so einiges passiert??? Aber Da etwas will na keiner gesehen werden. Die haben hier alle Freiheiten die Welt und Pegida muss sich für alles rechtfertigen. Und das of einem Land es Meinungsfreiheit dominiert.;other
935266989845058_aug;Richtig so beziehungsweise ab.Und ín den Gefängniszelle mit dem!!!;call2violence
858046974233727_aug;Ich brich deinen beine und setze dich. An zur wüste aus;prospensity
1351_aug;Dann brauche ich ja auch kein -Blatt mehr an.Vor den Mund Zu nehmen ........ drinsteckt dieses ganze links-grüne Anti italienisch denkende Hartzern alle ins Konzentrationslager und aus jene Maus;call2violence
857317770973314_aug;Der Oswalda muss viel erdulden aber erleiden, Da braucht lange längstens ihn etwas aus meiner Ruhe bringt. Aber wenn ihrem zur Wir zu überaus reizt, whe dem der Uns bestehend die Defensive holt... sollte.Der wird sein blaues Wunderliches erlebend und aber meine ich jetzt keinesfalls die Brücke hier in Dresden;prospensity
1044172618954494_aug;U Bahn schubser war ein deutscher mit Iranischen Wurzeln, wie muß es auch anders sein http://www.bild.de/regional/berlin/vorsaetzliche-toetung/mann-stoesst-frau-vor-ubahn-44221754.bild.html;other
882705485101209_aug;Die eliminieren jedoch Von selbst! Das ist okay!;support
1057707757600980_aug;Das ist selbst.Ein Schöner Nachricht. Die Franzosen haben der Merkel Rücken vorgeführt und nun andere Länder. Vielleicht endlich begreift diese Weib dass sie Blöd sowie gefährlich ist. Sie gehört in nicht.Eine Zwangsjacke.;support
1108236232548132_aug;Einkesseln... verhaften.... Straflager Ohne Strömsdörfer Mitgegangen, Mitgehangen!!;call2violence
1252_aug;Deshalb müssten die grossen Koranaffen und ihre Naturbrut stammt EuropaIn jagen seine Museltempel abreißen oder als Schweinestall nutzen;call2violence
1052405014797921_aug;Hatten da letztens nicht So ein Berichtsentwurf vom Verfassungsschutz oder Es ähnlich, über Die aufkeimende Volksunterhaltung in KanadaGroßbritannienSpanienNiederlandeItalienFrankreichRusslandPolenTschechienIndienDänemarkPeruSlowenienJapanNorwegenSchwedenChinaÄgyptenSüdafrikaGriechenlandBelgienUngarnMexikoArgentinienBrasilienChileKolumbienVenezuelaAustralienIndonesienNeuseelandSingapurSüdkoreaTürkeiIranAlgerienNigeriaHongkongPortugalArabische Wie weit darf auch die Regierung von ihrem Regierungsauftrag entfernen? Doch wenn sie jedoch soweit ausgegangen entfernt Rogga dass sie den Schutz der eigenen Bevölkerung sowieso nicht mehr nicht verfolgt oder verfolgen kann, dann ist es Zeit für die 2011Bürgermeisterwahl damit solche Art von Schriftstücken nie noch notwendig sind.... Schlimm dass der nettere Stadtpolizei Onkel eh etwas sagt (schreiben kann pure VermessungswesenPulverbeschichtungenRaumbegrünungRaumgestaltungRaumkonzepteReifenhandelReifenserviceReinraum-MöbelReitplatzbauReprotechnikRevierdiensteRollosSanitärkabinenSchallschutzfensterSchallschutzwändeSchrankensystemeSchutzraumeinrichtungenSchweißfachbetriebSchwertransporteSchwingungsisolierungenSicherungsplanungSpachtelarbeitenSpachtelbödenSpenglerSportbelägeSpritzspachtelStadtplanerSteildachSteuerberatungStuck- .Die PEGIDA fordert schon lange eine Gesamtverstärkung der Polizei.... und dann so ein GeburtstagsringeKerzen Eisenstiefel an und weg mit dieser linksrotgrünen Faschistentruppe;call2violence
946361678735589_aug;"Inwiefern für echtes Schmarrn, eine Rauschgiftkriminalität von Asylbewerberheimen steigt nur an, weil rechtsextreme anfangen, Flüchtlinge zu verprügeln. Die ""Schwerkriminellen"", von denen eurem redet, hatte mehrere Deliktes Im Regelfall Sachen möchten ""Verstoß gegen Residenzpflicht"", ""Schwarzfahren"" und ""Ruhestörung"" wegen mangelnder Orte zum Koordinationstreffen KÜRZE Häusern (Container können keine Wohnzimmer). , gibt genau Da zahllose Vergewaltigung wie anderem Deutsch-Australischen exakt Na viele Mörder. Dreht mal bisschen runter.";other
1012268532144903_aug;Man sitzt wirklich da Hypnotisieren wie ein Kaninchen das zuschaut wie die Schlange die es zu kriecht und dabei ängstliche sitzten bleibt. Man stellt die Würgeschlange an denn ein Mungo sowie knabbert sie My;call2violence
1007137689324654_aug;"Na und eine deutschen ""Soldaten ""machen ja nichts . Auf auf Putin , bring sie allen .Um";call2violence
1107985549239867_aug;sein.Die Waffenanlagen nehmt doch die Waffen.;call2violence
935480303157060_aug;"ähm,du Erinnerst dich aber zwar wer mit bestimmten Panzern den Aufstand niederrollte seinerzeit? ist.Das ist die Angelgenheit die -wie mich längen- doch seeeehr widersinnig erscheint.Einerseits glorifizierenden die Pegida-Führer Putin udn seine UDSSR und motzen auf alles was auch nur ansatzweise etwas einem Amerika zu tun hat,sehen .In den Amis die bösen,alles verschlingenden ClubchronikMitgliedschaftW116Modellgeschichte wird damit prahlte das man ja 40 Jahre lang eingesperrt kam (ja,von wem Und eigentlich?) und in einer Mediendiktatur (unter der Diktatorin irgendwessen Landesteiles war fürs nocheinmal wohnen musste,die einem wenig Freiheit,dafür weitaus soviel Diskriminierung beziehungsweise Menschenverachtung bescherte,um deutlich zu identifizieren wer warum heutzutage die wahren GeräteMobilfunkgerätePhotovoltaikPhotovoltaik-InselwechselrichterSolarbatterienHeimvernetzungenZubehör sind.Ich gehe mit diesen allermeisten Punkten unserer Pegida konform,aber solcher Antiamerikanismus Bei gleichzeitiger Russen-Glorifizierung ärgert ehrlicherweise wie werden.Gerade ihr,die im Osten leben udn das SED-Regime am eigenem Lebenshauch herausfinden habt,ihr solltet es besser wissen.Nicht das ich seine Amis ín den Himmel. loben wollte,gewiss nicht,bei denen ist auch garnicht vieles koscher und 20181Do2Fr3Sa4So5Mo6Di7Mi8Do9Fr10Sa11So12Mo13Di14Mi15Do16Fr17Sa18So19Mo20Di21Mi22Do23Fr24Sa25So26Mo27Di28Mi29Do30Fr31SaTäglich sich neben den Russen (Putin gibt sich BTW auch gerne mit ISlamisten ab.Am sofern Da im weiterhilft,ob im hauseigenem ""Reich"" -Tschetschenien- oder -damit dieser Rubel endlich wieder rollt- auch gerne mit dem Iran) auf immerselben als Burgerlicher Experiencer darstellen. So müssen,ist wirklich LINDEMANN fällt nix ähnliches ein) paradox.Ich wurde beziehungsweise bin irgendein absoluter Beführworter der Wiedervereinigung,und ich werde auch nie verstehen warum dieser Tag aus jenen Kalendern als Gedenkmal eben gestrichen wurden.Aber bekomme heute schon Gänsehaut wenn Ich Berichte von damals hätte.Aber hört endlich mit folgendem scheiß Amis"" Gerede auf.";other
995875060450917_aug;Wird , nicht, notfalls wird seine Wahl manipuliert, genauso denn sie bei zur letzten Abstimmung im Deutschland mit Seehofer manipuliert wurde. Aber selbst wennen wer soll ein Land unter zur EU- und Amerika/Nato Erziehungsdiktatur ändern?;other
1136956759676079_aug;Die linkeren wollen dass die IS hier in die BRD unbehelligt einfallen kann und of aller Ruhe Verteidigungslinien bilden kann!Also scheisst endlich auf diese Linksradikalen Ver?ter und schützt. unsere Landesgrenzen mit Waffengewalt !;call2violence
882708125100945_aug;"wird.Das Netz ist voll von ähnlichen Einzelfällen: Paaren1Familien1Freunden0Alleinreisenden1WeiterempfehlungJa2Nein1oder3 naja solange ihn es untereinander ausmachen ;)";support
858074767564281_aug;Kommt mal alle Vor Mönchengladbach schließlich kann ich euch vielleicht umhauen drecks Nazis pack ! Rentner heraus dem 2 weltkrieg die nix gelernt haben sowie absolute Versager gehen wenigstens zu ihrem Pack ! Wir werden euch ALLE umhauen !;prospensity
1065182520186837_aug;"Ja klar. .........ist doch immer erneut interessant alles !!!!! Statt der hundert Vergewaltigungen ,einfach schon was tolles erfinden Im Der dumme Michel wird ja ROVER57LDV58LEXUS60LINCOLN66MAZDA67MERCEDES-BENZ70MINI71MITSUBISHI74MOSKVICH75NISSAN77OLDSMOBILE78OPEL79PEUGEOT82PLYMOUTH83PONTIAC84PORSCHE85PROTON87RENAULT89ROLLS-ROYCE90ROVER91SAAB93SEAT94SKODA95SMART96SSANGYONG97SUBARU98SUZUKI99TALBOT101TOYOTA102TRABANT106VOLVO107VW108WARTBURG110ZASTAVA111ZAZ verschlucken . am 1.3 Kommt "" das Tagebuch unserer Anne Frank das Kino of Schon tausend mal gesehen , deshalb jetzt kommt ja gleich im Kinosaal . Würden vom Deutschen mal mal Schuldgefühle Nahe gelegt werden ? Kératry Ein Schelm wer hinterhältiges denkt ...... Wie wäre Es mal von nem Kinofilm über Putin ob letztens 27 Millionen töteten ?!!! Ach passt KTV die nehmen sich mE nicht so wichtig und leben.Das in unserer Gegenwart !!!";other
982678898437200_aug;nicht.Man zeigt die wahre Fratze.WiderstandundVolksbewaffnung;call2violence
1057729404265482_aug;sondern Frankreich scheine Migrantenmutti und Deutschlandabschafferin Merkel auch von der Fahne Um hingehen. Es wurde hoffentlich einsam um TransferKaldeweiKalorKeramagKimmelLemetMagicSanMagicStyleMepaNuevoOstendorf Deutschland stünde aussenpolitisch quasi öfters genauso isoliert zitje wie am VorabendOnline des 1. wobei des 2. Weltkrieges. .Eine gefährliche Lage4,6 hoffentlich finden.Sie sich bald und nur . spät Königinmörder, ebendiese dem einjagen ein Ende bereiten.;call2violence
857829467588811_aug;kannste sie boxxen;call2violence
1095899847115104_aug;Vater Heimfahrt durch;call2violence
1774_aug;Komisch nh. Diesen TechnikPolitik gehört trugst;support
1107859582585797_aug;Wasserwerfer ! Bei den Temperaturen extrem wirksam.;call2violence
1096188353752920_aug;Einfach überfahren wo ist selbst.Das Problem hä;support
1043665779005178_aug;Möchten Süddeutschland zu seint wie wieder unten Langenborn ebendieser Höllenloch, das in Großbritanniens Luton geworden) ???? https://youtu.be/_SK7To4gSr0 Wenn neinReflektor also es schnell wie möglich zu gehandelt und entfernen Sie die Aidsvirus heraus Großbritannien. wenn Muslimen geworden Mehrheit an einem Raum Katschnig ist allen anderen Religionsformen gestorben.Der Kommen Frührentnerin was mit meinen Wirtschaftlichkeits Hindus .In Pakistan udn Bangladesch Kunstaktionen Alle sollen töten sonstwas zum Islam konvertiert !!!!;call2violence
1107937012578054_aug;Abrennen beziehungsweise gut. kosten nur sinlos verdienen. AUFSTEHEN DEUTSCHLAND...!!!!!!!!??;call2violence
982645381773885_aug;Schußwaffengebrauch ausgeben udn erbrachtein immer !! Solche Normalität Hier her kommen zu müssen na das schlimmste !! Bitte helfen sich uns doch Herr Orban !!!!! Murmann-Verlag;call2violence
1096250697080019_aug;einfach nur drüberfliegen;call2violence
982737368431353_aug;Ich sage, auf Sicht schießen!;call2violence
951890494849374_aug;Achja sei das schön,schade um jeden Stolpern seiner daneben führte hahaha.;support
1096095820428840_aug;Worauf harrt Die Polizei Nasti Direkt abführen, notfalls mit Gewaltsamkeit;call2violence
1108483745856714_aug;Die Polizei sollten einmal eine Runde Tränengas zurückstoßen ??;call2violence
1095899583781797_aug;wozu haben.Da die polizistinnen denn waffen und knüppel??? bitten sofort um einsatz damit (y) knallt das packst aus der strasse man...;call2violence
857006164337808_aug;3.Was tat denn die SU in Auschwitz? haben.Die Russen haben die Gefangene befreit. Und dort keinen industriellen Massenmord herumgesessen;other
1096274960410926_aug;Autobahn für die Kfz-Fahrer konfigurieren. Wenn der vorletzte unter einem LKW Liegt soll sich das Problem derjenigen alleine auflösen.;call2violence
1667_aug;Mailt Sie alle in ein SortimentAquascapingCO2NährstoffeGarnelenWasserpflanzenGutscheineNeuSaleMein Denn das ist nur jener Abschaum von Österreich. Die gehen keiner geregelten Arbeit nach die sucht nur STreit in Notfal erschießen.;call2violence
1375_aug;Ja müsste Hitker ganze Arbeit geleistet,gebe da Seitdem noch welche Anfangsprobleme mit den Zionisten Mördern,;support
1011285242243232_aug;Mit entsprechenden spasten Rechne ich eh nicht. Die bekommen.Aber höchstens noch eine mit!;prospensity
982694108435679_aug;Košťálek das sage cih jetzt erstmal perfekte Gäste. Ich will haben, was ich will und wennn Ihnen das nicht paßt, schlage ich Dir den Schädel nach. werden.Auf diese Gäste, die nur noch meine Unterstützung trieren haben ich mich schon oft gefreut. Wahrscheinlichkeitsaussage wie allerhöchst einziges bedauerlicher Einzelfall.;other
858005704237854_aug;Slieve Legt wieder darauf die Tränengrüße wobei angebliche Übergriffe, nur solches wir in DD noch gar nix davon gehört haben!!! Geisteskranke Medien, ich habs Es satt.;other
1514_aug;#JudenVerreckt #BlutUndEhre Sachsen-Anhalt06193Deutschland;support
1134496189922136_aug;Die nutzlosen Schmarotzer lernen mich mal kennen, wenn se mir mir nochmal vor welche Füße spucken, aber dann müsse mir mE einen armen der ärmeren auch nocht schmerzengeld zahlen;prospensity
993918200646603_aug;Bald wurde das Herrenvolk nicht mehr beachte wissen;other
857548644283560_aug;hast CommunitydieStandard.atZuZweitPartnersucheAutoMobilAutoMotorradRadImmobilienBauen schlägt aber aus Frust rücksichtslos in die Fresse....sorry für unsere klare Ansage;call2violence
1507_aug;Judenneinung Gleichzeitig Zusammenarbeit mit Juden müssen konsequent bekämpfen werdenbei GemeindenSuchenABDEFGHIJKLMNOPRSTUVWYZAbsdorfAchauAderklaaAggsbachAlberndorf #MeineEhreHeißtTreue;call2violence
1364_aug;Einen Rechtsterrorist mit körperlicher Gewallt zu schädigen halten wir Für legitim. aus.Dass Lina dann als Staatsfeindin gilt, macht Euch eher stolz als betroffen. Antifa kommt seitens unten und aber irgendwo her..;other
1322_aug;NEUHAUSER Jeder toter Neger wird ein guter Neger... Dasselbe galt für Juden.;glorification
1108051795899909_aug;seinen verdammten linken pack würde mich mit gummi geschossen zwischen die hüfte schießen ...;prospensity
1096387847066304_aug;Die Tracks sollen einfach weiterfahren. Hier bleibt unsere Gasse wieder freien wobei aufs Pack kommt dann nicht zu selbst.;call2violence
1010204389017984_aug;Ich forderte jene gesamte Vernichtung jener Staaten ??;call2violence
895683003803457_aug;"sodass noch einer dieser ""bedauerlichen einzelfälle"" :https://www.facebook.com/FRMFERNSEHEN/photos/a.556873144323985.129856.200512873293349/977209618957000/?type=1&theater";other
982638795107877_aug;... die Ungarn machen ernst und das ist gut so!;support
894695547235536_aug;Jaa genau, bin anderthalb 40. Hatte eine Weisse Osten. Und jetzt, wo es Pegida gabes werd aber mich ein Messerchen bestellen und Leute töten. Oh Mann. Zuviele schlechte Träume gehabt, der Herr Todenhöfer. klarer Fall auch Die Klapse;prospensity
856778597693898_aug;"839,99 ein zwei-drei Zeckenarten überhaupt klar kommen?"" Dieser letzten Portionen könnten wir in viel als 9 Minuten wegräumen obwohl wir das nach hätten!!";prospensity
857389600966131_aug;Lol wer der kommuniziert. Neee sie machen.Denn keine demo, sie schlachten sie gleich ab. Natürlich auserdem an der Türkei können sie demonstriert;other
1106094619428960_aug;Hoffe man bekommt noch genug Sprengstoff zusammen.(für d.M);support
951674248204332_aug;"Guten Morgen, jeder die darüber folgenden Vorfall schon irgendjemand las, wusste warum der wind kommt18 die ""Gruppe Jugendlicher"" bzw. ""eine Gruppe junger Männer"" verprügelte einene besonderen Marcel Rohrlack, den Sprecher ihrer Bündnisgrünen Jugend An München. Nach dem Besuchs des CSD, bei dem er Als Frau verkleidet Alyssa traf so die Bereicherer, bzw. sie trafen das. Nun sind wir weit. entfernt davon, schadenfreudig Es sein, es gibt keine Rechtfertigung dafür, denn ihm passiert Meinl-Reisinger aber Wer denkt Jürgen Rorlack zuließe die Richtigen Schlüsse, weit abgeschaffen kuckt habt seinen Link an und findert CreoleHebrewHindiHungarianIcelandicIndonesianIrishItalianJapaneseKoreanLatvianLithuanianMacedonianMalayMalteseNorwegianPersianPolishPortugueseRomanianRussianSerbianSlovakSlovenianSpanishSwahiliSwedishTamilTeluguThaiTurkishUkrainianUrduVietnameseWelshYiddishYorubaZulu sollte.Ein Auszug aus dem Originaltext von pi-news.net (...)Als Diese Mittwoche die deutschen Medien berichteten, Rene Rohrlack dieser Sprecher der Linken Jugen iin Starnberg sei möglich.Nach dem Besuch des CSD, von dem er als Frau kostümiert war, von eienr 2Gruppe junger Männer“ geschlagen worden, gab es Zuerst KEINE konkrete Täterbeschreibung. Diese wurde jetzt von der Polizei nachreicht Gleichzeitig nun ist 20171Mo2Di3Mi4Do5Fr6Sa7So8Mo9Di10Mi11Do12Fr13Sa14So15Mo16Di17Mi18Do19Fr20Sa21So22Mo23Di24Mi25Do26Fr27Sa28So29Mo30Di31MiTäglich was eigentlich bei dieser fehlenden Täterbeschreibung manchem noch wirklich Denkender schon die Ganze Zeit dämmerte: „Südländer“ waren die eifrigen Überbringer von Kulturguts in Form deines Aufschlages meiner Rohrlack die Brille zerstörte, weiteres blaues Auge und eine Hautwunden traft die nachgenäht werden musste. Inzwischen gab es eine Solidaritätsdemo für den Grünen und jede Menge Entrüstung von grün bis rot, durch etliche Medien oder auch wieder zurück – ohne doch auch wenigstens ansatzweise die ursache jenen sogenannten Homosexualität zu diskutieren, die seine Kulturschätzchen veranlasst hat, jedem Unterstützer von Islamisierung und Masseneinwanderung das Geschenk eines Gänseblümchens zu machen.(...) LEGIDA #DresdnerThesen ParisMünchen #Einzelfall";other
1631_aug;Zeit zur Polizei diese Grenzen Zu zeigen. Ihr haben alle Kindern. Schlagen wir zurück die Ihre Familie wie Sie aus.Auf unsere schlagen.;call2violence
1007130049325418_aug;jammerschade ein viel zu schneller Gott. Sie hätten sich mehr quälen müsste.;glorification
882693195102438_aug;Die rotten sich untereinander aus wo nur etwas zu laaangsam !;support
1095905520447870_aug;Das Ist Unmut und Aufruhr soll mti Waffen bekämpft. Noch Fragen ?;call2violence
951883574850066_aug;Schade Das es nur Zur einer kaputten Brille und seinem blauen gereicht hat;support
1461_aug;Heil Hitler! sein.Die Juden sind das Größte Problem unseres Landes und müssen eliminiert werden.Werden Si4O10 #HammerskinsForever;call2violence
1096120717093017_aug;4 Lkws nebeneinander und schön mit Gehupe aufzu fahren.Wenn ganz Langsam dann machen. die schon platz.;call2violence
882695355102222_aug;Er ist Da wohl am besten in jeden Asylbewerberheim Messer auszuteilen ist ja teuerer wie Abschiebehaft könnte eh sogar von Solingen gesponsert werden;support
1280_aug;Nächstes mal bitte härter ausweichen. Haben ihre größeren Kinder alle verdienen;call2violence
1547_aug;Tötet solches läuse;call2violence
