id;description;DEF
1662_aug;['@AnimeWe00968336 @LrgMaxi @drecksuser Haben versucht zu entschlüsseln, was Sie geben, sind deaktiviert Sie Bastard'];True
1445_aug;['Der Talmud hat nur eine Version: die satanische. Der nette Rabbi Cohen hat Nachkommen, die den ursprünglichen Nachnamen geändert haben (nur Kriminelle übrigens).'];True
858396527532105_aug;['Kai Heiter sein Kommentar!!! Lösen Sie sich. Das ist gut!!! Das nenne ich Vaterland verräterische Kommentare, weil Pegida und die Menschen auf die Straße gehen und dann sollte es kommen idotes und zerstören alles mit angeblichen Komikern!!!'];True
1685_aug;['@IsmailFN_ Junge, der du bist, du kleiner Hund, den du meine Mutter beleidigst du brauchst Respekt oder meine Eltern verdienen mehr als deine Familie ärgert dich, du spuckst nicht'];True
1018217584883331_aug;['Und wir sind hier auf den Seiten von Pegida.'];True
960927587278998_aug;"['Rosa Weiss, es ist bekannt, dass hinter diesen Organisationen der letzte „Summe und mühsame Abfall"" ist und von den Flatheads in Berlin sehr geschätzt wird. Sollte sich die Zeit ändern, wird man auch diesen unproduktiven eine Aufgabe geben, um das Bruttosozialprodukt zu erhöhen.']";True
960976363940787_aug;['Sie sind dumm, sie sind von PEGIDA...'];True
1134075059964249_aug;['Frau Merkel, sie sind dumm!!!!!!!!!!!!!!!!'];True
951874724850951_aug;['wegen des kleinen Risses, der zum Arzt geht. dat ist ein WEICHEI'];True
961109890594101_aug;['Vor zehn Jahren zahlten Sie viel Geld, wenn Sie einen Stock Rauch mehr geschmuggelt haben, jetzt stürmen Tausende von gewalttätigen Muschelmännern über die Grenze, und Sie feige Dreckskerle sitzen auf Ihrem fetten Arsch zu Hause!'];True
888176241220800_aug;['Schade, dass die FNP in Frankreich ist und nicht mit uns, ich hätte jahrelang abgestimmt und Marine Le Pen sieht nicht so scheiße aus wie Genossin Merkel...'];True
885865668118524_aug;['Nein, Erwin verpasste nicht das Schlagen der Glocken. Sein Kopf war dazwischen !!!'];True
127_aug;['@yartago @happyhaidrich3 Betten.du sind so ein bitteres Scheidungskind'];True
1302_aug;['@DrStrompen @ZentralratJuden Sie sind ein echter deutscher Hurensohn. Meine Meinung.'];True
946618685376555_aug;['Anne....so viel Liebe wie die Idioten am Ende der Woche in Berlin im Bad?'];True
1395_aug;['@cellyspam 0,0 you little @hure fühlt dich, weil die ganzen 12 Jahre alten Rezon-Fanboys einen auf dich bekommen wixxen aufhören Fotos von dir zu posten, die immer auf meiner Timeline landen und ich muss die Toilette für 30 Minuten tanken'];True
855148311190260_aug;['Nicht nah genug für Sie!!!Gehen Sie wo Sie hergekommen sind und verteilen Sie Ihre dummen Sprüche.Das ist eine deutsche Seite.'];True
952158638155893_aug;['Rote Schweine und grüne Kinderficker-Partei sind dafür im Bundesrat verantwortlich.'];True
1107838899254532_aug;['Linke waren immer hirnlos und werden immer bleiben.'];True
1711_aug;['Das ist alles, was es wert ist, das Stück Müll'];True
1350_aug;['Wenn ein dreckiger Kanake stolz behaupten kann, ein Muslim zu seiner Pedofile Kindheit Ehe Religion zu sein. Ich darf mich nicht schämen, aus dem Land zu kommen, das das technischste für diese Welt getan hat.'];True
856947737676984_aug;['Großflüchtige Schwuchteln,,,, scheiß auf die Schwanzspitze und ins Gehirn'];True
858397180865373_aug;['Christian Buttler Du bist wahrscheinlich einer der Gehirnamputees, die nichts verstehen!!!'];True
1451_aug;['meine Mutter ist die größte Hure, die existiert'];True
857419477629810_aug;['Was ist mit Ihrem Führer Bachmann passiert? Zu viel Hitler in ihm??'];True
1446_aug;['@thomas_dudek Sie wissen nicht, wie man Deutschlands Team mit der Pickle-Truppe aus Polen vergleicht'];True
856789691026122_aug;['Aber ich will auch nicht Ihre weich gekochten Hirnsträhne rühren müssen. Versuchen Sie ein wenig von einer Geschichte, bevor Sie über den Mainstream gehen. Nazi ist wahrscheinlich das einzige, woran Sie denken können.'];True
1630_aug;['Tut mir leid, aber in meinen Augen bist du ein einfühlsames Arschloch!'];True
1011055535599536_aug;['Ist es möglich, Ihnen die Kehle durchzuschneiden oder sind Sie zu fett dafür?'];True
1331_aug;['Erschießt diese Arschlöcher Syrer, haltet euch fest, bis die Zeitschrift leer ist und geht dann mit den Syrischen Säuen zum Gulli.'];True
855023321202759_aug;['Grönemeier ist ein Nichts, kann nicht einmal die flache Zange singen!!'];True
1449_aug;['@saraahh47 @tumerbjk du bist auch behindert du warst selbst Kinder, die so maul weinten'];True
356_aug;['Und Ihnen, H, MAAS, tun Sie früh am Morgen nicht, was die Leute wollen, also lecken Sie es an der ARSCHE !(f.n.G.v.B) Run Forrest !!'];True
989386511099772_aug;['Hören Sie sich das Gerede der Grünen im ZDF an, Frau Göring hat einen Knall'];True
1286_aug;['hdf du verdammter Nazi-Hure rot mit mir ned'];True
1596_aug;['Dummheit ist angeboren, also sind Sie exkulpatiert, aber auch völlig unwürdig der Diskussion. Ich verschwende keine Zeit mit Idioten wie Sie.'];True
1340_aug;['Gestern erzählte mir ein Typ aus meiner Klasse, dass eine Negerfrau ihn angegriffen hat, weil er Neger sagte. Der andere Typ aus unserer Klasse und ich haben ihn dann dazu angestachelt, noch rassistischer zu sein. Leider viel zu kucklig, um etwas zu tun.'];True
1306_aug;['Wenn Sie hässliche Fotze nicht stört, dass Sie vergewaltigt werden, werden Sie nie von einem Flüchtigen erwischt werden, können Sie dieses große und hässliche Gesicht ziehen'];True
1559_aug;['Du kleine Hure, dein Vater sollte dich ficken, du bist eine Hure, genau wie deine Mutter.'];True
1339_aug;['Liebe @USER, wir freuen uns für Sie, dass Sie diese schöne Heldentat erlebt haben. Unser Freund *Name* hat das Richtige getan und hat auf seine Waffe zurückgegriffen, um Untermenschen auszulöschen. Viele weitere werden ihm folgen und Sie können nichts dagegen tun. Dies ist unsere Antwort auf Ihre Gesetze. Wir werden Sie auch dazu bringen, das Richtige zu tun und Ihnen Halsschüsse zu geben. Sie sind unsere Feinde und Ihr Verrat an dem deutschen Volk, das Sie mit Ihrem Leben bezahlen werden. Die nächsten Angriffe sind bereits in Planung und Sie werden nicht in der Lage sein, sie zu verhindern. Juden, Muslime, Neger und andere links-grüne Ungeziefer wie Sie haben keinen Platz in unserem weißen Deutschland. Sie haben unsere Forderungen zu lange ignoriert, jetzt sind wir nicht mehr mit Geld beschäftigt, sondern nur über das Töten so viele von Ihnen wie möglich und bietet allen wahren Deutschen ein Haus, in dem sie austauschen und koordinieren Angriffe. Jeder, der sich uns in den Weg stellt, wird ohne Ausnahme getötet werden. Ihre Chance, uns zu verlieren, Sie haben weggespielt und Sie werden jetzt die Konsequenzen fühlen.'];True
1134142113290877_aug;['Nun, dann Frau Merkel mit gutem Beispiel voran, kniet vor den muslimischen Invasoren nieder, rollt den roten Teppich, über reich ihnen den Schlüssel für Deutschland und küsst den Arsch! Wie dumm müssen Sie sein, diese Frau soll die Kanzlerin sein und hat eine angebliche Promotion............. Ich könnte nur erbrechen, Sie wünschen fast die 30er Jahre zurück'];True
1242_aug;['@user bekommen Schwanz lutschen Sie Bahnhof thresher ...Sie Büste zu dumm zu leben Sie elend Kreatur'];True
1263_aug;['Werde erwachsen, kein Wunder, dass du nicht willst, dass ein Mann unfreundlich humorlos ist und jetzt verpiss dich!'];True
895181270520297_aug;['Gehen Sie Ihre grünen Ausweichen und linken Anti-Faministen beleidigen Sie seltsam etwas, Servus!'];True
1800_aug;"['""Verstehst du deine Rechte?"" ""Bitte?"" ""Guter Schinken Se. Bis zur Verarbeitung."" Der dreckige Bulle wird hoffentlich zu Tode gesteinigt.']";True
857344047637353_aug;['Und du bist ein Fall für Mülldeponien!'];True
607_aug;"['Allein die Stimme der ZDF-Slomka bringt mich zum ko*** ""Alten Mann"", ganz zu schweigen von ihren geistlosen Kommentaren.']";True
857548304283594_aug;['Ihr Kamelfahrer, ihr solltet die Eier abschneiden.'];True
1797_aug;['@Marzischewski Ich hätte gerne die Notbremse für den ALTPARTEIA ARSCHKRIECHER und FETTEN STASI FERKEL.'];True
1249_aug;['Jo Mei, du kleiner schelmischer Nazi-Schlampe.'];True
1389551449168916480_aug;['@ySweazer Du frontierst Leute, aber hast nicht einmal über die Konsequenzen nachgedacht, die du kleine Fotze wo ist die starke @ySweazer Hat Mama dein Handy weggenommen? Ich boxe dich so hindert auch deine hässliche Drecks Mutter will dich nicht einmal mehr ansehen'];True
1802_aug;['@watch_union Was für eine Tasche... aber was kann man sonst noch von der CDU erwarten.'];True
1322_aug;['@USER Jeder tote Neger ist ein guter Neger... Dasselbe gilt für Juden.'];True
935271189844638_aug;['Schade, dass sie dachten, sie hätten endlich den verrückten Truthahn rausgezogen.'];True
1801_aug;['Scholz lebt nicht für uns in Sachsen! Wir haben dieses korrupte, hochkriminelle, kommunistische Marionettenschwein nicht gewählt! Wie wollen Sie mit Berlin und Brüssel nichts zu tun haben!'];True
160_aug;['@Werwald Was hast du gegen Asiaten, du halb Nigger?!'];True
1193_aug;['@TROLL47111 @Birgit_Kelle @sunny_summer @CDU Ich glaube es nicht, bis es wirklich weg ist, diese grüne Kakerlake Merkel Ich vertraue jetzt alles!'];True
894654843906273_aug;['Hodenkiller sind nur schwach.'];True
857352790969812_aug;['[@IND] wie Sie sind der Grund, warum Deutschland weiter schläft und völlig verlassen ist. Rette dein Gehirn und sinnlose Antworten auf meine Beiträge Du Opfer !!!!'];True
1095902123781543_aug;['Ekelhaftes Rudel!'];True
1650_aug;['@dvir_ay @FRChronic Sie verlieren Ihr Land ist ein Haufen Müll nur hahah'];True
1676_aug;['Es gibt Leute wie diese Schlam.pe , zu denen Sie alles wollen, aber nichts Gutes!!! Grüße an die und eine schöne tot wuens.he i die!!! Hoffe, dass Schlam.e verrec.kt selbst !!!!!!'];True
982682521770171_aug;['Anke Schneider bemerkte was????? Ihr Kommentar hätte Dur retten können. ...Trottl'];True
774_aug;['Dragon Lord wird dicker und dicker bald können Sie die Sau schlachten und füttern eine ganze Familie für eine Woche'];True
1324_aug;['Der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtimer, der Oldtim'];True
857969747574783_aug;['Kim Bunn, du spuckst'];True
173_aug;['@burghard_r @SM100d Was ist das Fett da ..?'];True
1300_aug;['@FLER @Prossberg Mund halten um Himmels willen - keine Freunde - Musik wie UFO bestellt auf Wish - kein Gold ohne Sido - Wasserkopf - Stil, Modelinie, Logos, Songtitel alle gestohlen - menschlicher Müll verpisst sich endlich in den USA, Fettkartoffel'];True
982803365091420_aug;"['Michael Diez-Hammer Lummel ??? Sie machen sich so lächerlich, dass Sie nicht denken, dass Sie dumm sind, zumal Sie offensichtlich auch sind. Herr Diez, mit seinen immer gleichen Kommentaren, will sehr intellektuell gebildet sein und denkt, er ist über Dinge und die Meinung der anderen in die lächerliche ...!!! Und der andere Hammel sollte sich zuerst klug machen, was ""feuerfrei"" bedeuten könnte und so steht jede Beschwerde auf. Was für schlechte Würstchen Sie sind...!!!']";True
1069139963124426_aug;['... lustiges Interview... Hallo Baden-Württemberger: Was hat Sie motiviert, sich für diese Spastiker zu entscheiden?????....'];True
1387164275156865024_aug;['@conan2x @yaboomusic @Zoeyy74 Wer so aussieht, darf keine Mütter beleidigen, mein kleiner Cousi würde dich einfach wegwerfen, zum Friseur gehen und einen echten Übergang machen, den du 5€ willst, will Kanake Internet Muschi https://t.co/UnLGAVLXer'];True
935310863174004_aug;['Solch ein Müll, den du hier ausbreitest, muss pathologisch sein. Gehört zu den Grünen und versteckt Kinderficker in deiner Party.'];True
1399_aug;['Ich kenne nie die unehrlichste faschistische Ratte, sie ist aus meinem Leben ausgelöscht.'];True
876589505712807_aug;['Egal, wo sie auftauchen, es ist nur Scheiße, die rauskommt.'];True
1719_aug;['Eine Kugel reicht für diesen Mashbrain'];True
1029_aug;['@dushanwegner @Heinrich_Krug Hey Jungs, wir haben die Warschauer so lange ertragen... wir können das auch mit dem kleinen Zeug...'];True
858092710895820_aug;['Deine Mutter wollte dich nicht.'];True
1363_aug;['Dumme Nazi-Hunde, du bist vergewaltigt und mit Corona infiziert, damit du einen Haufen Scheiße sterben kannst.'];True
1338_aug;['Hat ein Neger das Recht, so etwas zu sagen, also bitte, wo sind wir gelandet?'];True
1539_aug;['Börn Höcke ist unser Mann die Bembelrunde, alles für DEUTSCHLAND, EUROPA REMIGRATION sofort, Grenzen schließen sofort, islamische sozial-glatte Terroristen Hamas, IS.Taliban etc. Ukraine Krieg alle Ukraine Sozial-Tuoristen in ihrer Heimat Handelswechsel Drushba AfDJAfD'];True
857353750969716_aug;['Dumme Fälschungen ohne Rückgrat... du bist nur Feigenmumie... das tödliche Strandgrundstück in unserem Staat...'];True
1064756853562737_aug;['Merkel der Antichrist'];True
982791521759271_aug;['Und eines kann ich dir sagen, du Idiot, ich habe mehr Idee, als du dir vorstellen kannst, wahrscheinlich sogar mehr als du!!'];True
1228_aug;['Kaum ein Tag vergeht, an dem Merkels Invasoren niemanden erstochen oder vergewaltigen. #Merkel opferte ihrer Wahnvorstellung Sicherheit.'];True
1292_aug;['.@unvcted so zuerst du und dein Freund behindert gefickt und jetzt sie auch ich dein Herz küssen, aber von dir kommen jetzt der Kindergarten Ich gebe mir nicht mimimi https://t.co/LlPceqnqx2'];True
895436763828081_aug;['Herr Todenhöfer meint das! Ich habe ihn in einem Interview mit einem dicken deutschen Verlierer-IS-Typ gesehen. Herr Todenhöfer konnte seine Bewunderung kaum verbergen, ernsthaft dachte ich, er würde vor unterdrückter Begeisterung in seine Hose gehen.'];True
1586_aug;['@ssaccad START WAS NACHTET'];True
1235_aug;['@will-breaker will-breaker du bist ein krank und ekelhaft schräg aus Twitter raus oder ich melde deinen Tweet an die Behörden Sie Nazi'];True
1290_aug;['Du stiehlst hässliche Sats Nutte'];True
1553_aug;['Ricarda Lang du ekelhaft fettes Schwein'];True
1059_aug;['@DuHugonotte @bzberlin @focus_regional Man hört nicht einmal eine jüdische Farz'];True
1384_aug;['DIE KRANKE DRECKSCHWEIN !!!!'];True
1294_aug;['@flouwerii Ne digga are you disabled can you read iwie net ????? Schon mal vom Import-Export gehört Sie zurückgeblieben Stück Dreck Scheiße, wie können Sie so dumm Ich bekomme es Netz'];True
1781_aug;"['""Der Wixxer von Söder gehört dazu, die Eier abzuschneiden, damit sich so ein ekelhaftes Rudel nicht mehr mehr vermehren kann.""']";True
925604187478005_aug;['Johannes Otwin, würden Sie bitte die Produkte Ihres zerebralen Durchfalls woanders hinbringen...'];True
985473014824455_aug;['Geh spielen.FOLLOW.'];True
355_aug;['Irgendwie verständlich, dass Berlusconi diese #Schulz mit einem KZ-Aufseher verglichen hat.'];True
856824927689265_aug;"['Also, ich habe ein Profilbild! Kann ich meinen ""Freath"" jetzt zerreißen? Ich denke, Sie sind ein wenig nutzlos Tastaturheld, der gegen Ostdeutsche im Internet eilen kann und sonst ist eine sehr kleine lächerliche Wurst!']";True
642_aug;['@Individualfallbearb @georgesoros @de_sputnik Hat sich niemand wirklich die Idee dieses Soros ausgedacht ......*censored*?!'];True
1044136628958093_aug;['Warum muss Österreich Merkel fragen? Was ist los? Alles ist definitiv nur der senile angepisste Hosenanzug Merkel??? Was ist diese Diktatur, zum zweiten Mal ein verrückter Führer regiert und jeder beobachtet. Geschichte wiederholt sich aber meist nicht schon nach 70 Jahren.'];True
858061987565559_aug;['Es erinnert an einen stalinistischen politischen Funktionär - sogar an diesen kalten, versengten Look. Eine solche Frau würde auch darauf vertrauen, kleine Kinder zu erschießen.'];True
1177_aug;['@StBrandner Nicht schlecht, aber einfach lat-crack-damish! Aber der intellektuelle Rechts-Sink-Bull-Bull ist sehr gut für Sie! Frei nach dem Motto dumm, dumm, dumm, AFD! Rechts-Flügel ekelhaft dumme Rabble! #FCKNZS #fckafd #AfOut of the Parliaments #afdprohibition now'];True
1055356674502755_aug;['Merkel ist GROSSE SCHANDE IN DEUTSCHLANDS GESCHICHTE und es ist nicht nur eine sehr große BUNDESTAG und FAZILITATION DER VERTRETERTEN URTEILE'];True
1387018993718923264_aug;['@ahmad_omeirate @Prossberg Ja klar der beste Podcast. Wenn ihre Lügen bereits enthüllt worden sind und man immer noch den besten Podcast schreibt, möchte man kanake'];True
858369210868170_aug;['Körper x-Asylanten, so hässliche Deutsche wie Rene'];True
951885771516513_aug;"['Hahahaha, wie dumm musst du sein??? Da siehst du wieder, was Fleischentzug und überdosierte Getreide und grüne Güter in diesen linken Terroristen füttern, deren Schädel gehört zu teilen, so dass ihre Gehirne wieder frische Luft bekommen, die in ihren Köpfen gären muss, soweit ich mich erinnern kann, wird dennoch gelagerte grüne Güter in einem luftdichten Raum mit etwas Feuchtigkeit Silage (Tierfutter) oder produziert?LOOOOL ...Als ich diesen Artikel las, machte ich sofort das Bild des Simpson Nelson in meinem Kopf mit diesen ""südlichen Ländern"" wie diesem Marcel R. von hinten und schrie ihn immer wieder an ""why F... you yourself"" und einem von der Front, der ihn immer wieder anschreit und wieder ""why Blä... you your selbst a"" hahahahaha,Ooooh you can\'t laugh me all only ;)']";True
993569787348111_aug;['Lol, das ist der obere Hammer. Hoffentlich werfen sie den Krämpfe auf den Spiegel.'];True
1134242149947540_aug;['Ich ändere die Straßenseite, wie es geht, wenn es um mich geht.'];True
858085680896523_aug;['Offen für die Welt? Vergesst die Salafisten, Hassprediger, ISIS. Vergesst die Verfolgten, Befleckten, Geschlachteten, ja, offen für die Welt. Der Schutz des jüdischen Volkes, das wir beschützen müssen! Ihr seid nur erbärmliche Heuchler. Ich verachte euch!'];True
856094281095663_aug;['Michael Theben, wie dumm du sein musst, du bist verrückt, geh bitte zum Arzt, du brauchst viele Pillen.'];True
1575_aug;['@DullahBanned @vMaxwellEU @Wairles_ @warperrx @Gorego_ @Bxrisha_ @KostaGoated @vKedd_ @TigerWise @SirMikeXI @vDonQx @xAlbxZz @PhongWoodz Omg bitte hör auf, über Krämpfe zu reden: Ich poste es, weil es eine ganze menschliche Rasse beleidigt. Dann haben andere auch ein Recht zu wissen, was für ein Nazi er ist.'];True
856847761020315_aug;['Mudy Fa bekommt deinen Arsch auf dem Boden Eis. Sogar Scheiße, wenn du dich erwischt fühlst. Jaja ist so als sozialer Schmarotzer!!!!'];True
1794_aug;"['""Nicht wegen der Pension. Längere Arbeit und weniger Urlaub für die ganzen Bunten Parasiten überschwemmen Deutschland für die Bedürfnisse des Staatsgeldes. Wir sollten mehr arbeiten und auf Urlaub verzichten und die Sozialparasiten bekommen alles in den Arsch. Werden Sie noch????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????']";True
1580_aug;['Sie verdient mehr als Einsamkeit diese Stasiratte'];True
856797194358705_aug;['Mudy Fa: Du Islamo Faschist!'];True
857581637613594_aug;['Wer hat keine Ahnung von der Realität sollte seinen Mund halten, wenig anti-deutsch Philipp Würstchen :D https://www.youtube.com/watch?v=Lnk2DRqUoGQ'];True
612_aug;['@Lexie_M_ @Westminster1000 Face???? Was für ein Gesicht. Er hat nicht mal einen Hals. Bei uns heißt es Wutzecke.'];True
1592_aug;['@BILD Jedes Mal das Gleiche! Rechte Extremisten (oder ihre dummen Sympathisanten) fühlen sich bestätigt, weil linke Extremisten (oder ihre dummen Sympathisanten) auch kriminell sind!'];True
205_aug;['@Jala_varietas @Grals_Hueter Julia hat auch 20 kalte Lötstellen in ihrem Kopf. Sicherlich ein Kind der 68er Jahre. Sorry, aber sie wären besser in der Toilette gewesen.'];True
1640_aug;['Ihre Sättigungen stehlen nichts, weil du dumme Nutte Recht hattest wegen ihrer widerlichen Huren'];True
1011194372252319_aug;['Was haben sie genommen???? Oder sind das die Hormone???'];True
1768_aug;['Die Wahrheit kann sehr weh tun. Sie links Abschaum. Genießen Sie sich und Ihre Linke muss sofort an die Wand gelegt werden. Sie und Ihre Art seit Parasiten. Mensch zu Mensch, Sie vermissen die Eier. Schieben Sie diese Ihre Weisheiten unter Ihre Vorhaut. Hartz IVIer'];True
1597_aug;['@Evelynspringer4 @Wosch94 Linker Abschaum'];True
1396_aug;['@noaIuna kannte immer ihre falsche dumme Hure'];True
1660_aug;['@Artizan06902279 @SLoggen @milliyetci69 @ArminLaschet @DrGilYaron Wenn du stirbst, pisse ich auf deinen Gewand'];True
1010838695621220_aug;['Wie ich diese Drecks hasse, würde Prominente hassen, und so etwas im deutschen Fernsehen. Schande für Deutschland. Joko, Klaas, Schweiger packen alles... In keiner Weise in der Lage, andere Meinungen auszusprechen. Besoders Schweigen über die Penner flippt sofort aus. Keine anständige Diskussion möglich.'];True
1013008112070945_aug;['Und wie ist es, wenn man wie ein Zigeuner aussieht ... :-D Kleiner Witz Eddie ... keine harten Gefühle.'];True
1232_aug;['Martina Gerle Die Staatsangestellten unter NAZI MERKEL UND NAZI STEINMEIER kommen mit zu viel Schrott davon. Das Problem ist oben, man liest es immer öfter, ich weiß nicht, was dort passiert ist, aber: Steinmeier hält nach seinem Instagram-Posten vom Mai 2019 das Grundgesetz für eine Auferlegung, Merkel lobt wiederholt ihre polnische Herkunft und ihre polnischen Vorfahren, ihr Opa war Gestapo-Chefwächter. Dort tun auch die Nazis hinter Lambrecht und dem Bundesverfassungsgericht nichts dagegen. Wir haben es versucht. Hier nach § 20/4 des Grundgesetzes, unveränderlich, und Schulwissen vor Merkel.'];True
972343526137404_aug;['Sind Sie so ein beschissener Linkshänder? Dann halten Sie die Klappe Sie banger :@'];True
1236_aug;['@Coliban Ey nazi du Hursohn. Legen Sie Ihren Kopf in den Mülleimer und zählen so lange wie Sie können, danach sind Sie so eine echte AfD Fehlgeburt. Sie Opfer!'];True
857931797578578_aug;['Jetzt vermisst du Fatima - du bist ein Spacko -'];True
1644_aug;['@milliyetci69 @ArminLaschet @DrGilYaron Geh und scheißt euch Opfer!'];True
855037734534651_aug;['Grammatik bei Yoda hast du gelernt! Was für ein unterbelichtetes Höhlenkind. Und jetzt: GTFO!'];True
1552_aug;['Einfach widerlich die alte Frau'];True
1568_aug;['@Franz_BauerGER Und das ist nicht legal, aber du legst immer noch deine Hand drauf.'];True
1260_aug;['Du bist eine kleine Hure.'];True
1812_aug;"['Hallo ""Schiessen, Schützen, Kontrollieren"", ich habe eine Frage: Wie kommen Nigger und Fledermäuse in ein germanisches Heiligtum, nämlich den deutschen Polizeidienst? Ich finde es gut, dass man so etwas zeigt! - Aber vielleicht bin ich auf dem falschen Dampfer und Ihre Dokumentation ist wieder nur schmutzige jüdische Propaganda für die Unterminierung und Zerstörung der deutschen Nation und der germanischen Bevölkerung. - Zeigen Sie einfach die schmutzigen linksradikalen kommunistischen Sauen, die schmutzigen jüdischen Huren und nicht zuletzt die schmutzigen Juden oder Parasiten selbst, die hinter dieser Nigger-Politik stehen!!! - Deutschland ist kein multiethnischer Staat wie der multiethnische Staat der USA, den die Juden nur in einen tödlichen, kranken, multiethnischen Staat gebracht haben. - Ich als Urdeutscher jedenfalls lebe noch von der Restwürde, die mir geblieben ist, alles andere wurde mir genommen. Und deshalb würde ich lieber sterben als von einem schmutzigen Nigger oder Fledermausenbullen korrigiert werden. Heil Germanien, Heil Donald Trump, Heil Putin Heil!']";True
855025747869183_aug;['Sebastian Nick, du kleiner dummer Junge, hat keine Ahnung vom Leben.Ich möchte eine neue saubere Windel anziehen.Du brauchst sie dringend!'];True
857516214286803_aug;['Claudia Roth ringt durch den Iran, während der Holocaust in Deutschland gedacht wird. Völlig verrückt die alten http://www.bild.de/politik/ausland/iran/claudia-roth-im-iran-39502496.bild.html'];True
641_aug;['@Young_Freedom Ja, sie sehen auch abgemagert aus...vor allem die fetten Oldmaier etwas....'];True
1055527887818967_aug;['Hans-Jürgen Dischereit ist hier der Einzige, der stumpfsinnig ist. Ich fühle mich immer stark in solche dummen und naiven Menschen verknallt.'];True
858054527566305_aug;"[""Oh jûrgen mûnsterlænder schátzchen in Ihrem Profil Ich habe gerade gelesen, wie sehr Sie uns tûrken'! wir tûrken haben solche Nazis, wie Sie gerne beißen!aber nur mit zaziki!!""]";True
1359_aug;['QANON ist eine Jugendorganisation mit Juden, jeder, der lebt und entwickelt, ist ein Juden-Hahn und ein Feen-Germany, wie der Leutnant diesen Judendreck entlarvt hat.'];True
982910071747416_aug;['Nun, Mr. Weidner, arbeiten sie nur auf der persönlichen Spur oder? Ich hätte nicht geglaubt, mehr Griffe zu einem dummen Bürger auch. Und dass sie nicht wissen, wer dies auf dem Foto ich hätte erraten können :D'];True
966892863349137_aug;"['Hartmut Schulz , UPS wieder ein solcher Nazi, der nur Müll von sich gibt. Bachmann und seine Nazi-Truppen sind bereits gezeigt worden. Was braucht man mehr ?? Bachmann - Petry - Festerlin = Nazis !!! Aber bei Hitler war es nicht anders. Wann schreit man "" Bachmann mein Führer"" und Heil Bachmann .... Ihr seid alle verrückt....']";True
982702218434868_aug;['Lisa Sander und Sie? Was sind Sie? Auf jeden Fall nicht sehr nah an Ihrem Oberst???????????????'];True
1111332562238499_aug;['Geschenkgutscheine für Kleidung? Was ist mit den deutschen Familien, die sich um Kleidung bewerben? Sie alle bekommen eine Ablehnung, von der Arge, und solche Kanalratten bekommen wieder alles in ihren islamistischen Arsch... Ist es Zeit, dass die Regierung aufgelöst, oder bombardiert wird... Unglaublich so...'];True
1328_aug;['Sie dumme Arschlöcher schützen die Täter im Hanauer-Fall. Es gab Telefonaufzeichnungen unmittelbar nach der Tat, die zeigen, dass der angebliche Mörder nicht derjenige war, als er erschossen wurde und seine Mutter hätte bestätigen können, dass er zu Hause war. Es gab zwei und mit ausländischem Akzent. Sie sind System, das nicht einmal einen Orgasmus bekommt. Arschlöcher, die hoffentlich von den Hinterbliebenen gefangen werden, die wissen, dass der verdammte Staat das angedeutet hat. Dann erscheint diese hässliche Kuh mit dem Vogelnest quf dem Kopf der Dummheit, die ich eins in den Mund knallen.'];True
1010756935629396_aug;['Jetzt ist Pohlheimer möglich, dass es feindselig gegenüber Menschen ist. Tatsache ist aber, dass der Islam nach Weltherrschaft strebt und für die Unterdrückung all jener steht, die nicht denken, handeln und glauben, wie dieser pädophile Mörder Mohammed fordert getötet zu werden. Ich kann gerne die entsprechenden Suren und Verse posten. Abgeleitet ist, wer glaubt, es gibt einen Konsens zwischen Christen und Muslimen. So Islam ist keine Religion, sondern eine Ideologie und auf der Grundlage des Koran und seine Forderungen eine terroristische Vereinigung. Dies gehört zu verboten und mit ALLE ANGENOMMEN. Wenn Sie das Hintergrundwissen jetzt Leseformen vor allem im Land der Dichter und Denker fehlen.'];True
857518137619944_aug;['Du schimmelst schimmelige Baumwolle, weil du dich angegriffen fühlst? Denke an meine Worte: Pegida geht unter!'];True
1332_aug;['Zurück zu TIKA Tuka Land - sie ist nie eine echte Deutsche. Ein dummer fetter Neger'];True
